id,name
7fxj9VjDxGpHfOPEkgxm6e,Ale Ceberio
6zuShqSKzYP7ZPGMkMFhbL,Chipote
1EsaxlwSz9CLqVRjZYnP3H,Tru La La
7e3BSeFzlCGyAdbsUbgUaD,Damián Córdoba
4mKTJIb405EHH5GGfIhaeO,Sabroso
53PMMY1sInP2hfK6TzIijL,Chebere
4TsXqrGxqvwVLm5kOkN03p,El Loco Amato
4nqVB7spWeLRAeXDLfEpWT,La Rhumba
3ghRXw2nUEH2THaL82hw8R,La K'onga
2irvIOnNBtm2lPHz9PyUVh,Claudio Toledo
2UqRkW2wfEkZmyvKyTTv2W,Ulises Bueno
6uLWD7WMJKMyP1DD1eg96R,Cachumba
5WJWxdQGsrF1G1iX0ixLfb,La Fiesta
0d2A861NEFqVpEogrYewVJ,Miguel Alejandro
3ubn21gVCIaOkzLm5Tegqj,El Negro Videla
0Ju8LutOzYuBpC3XtwcLZa,Fernando Bladys
0uITrMC16Eg9bbPu0PNfzk,Grupo Alegria de Santa Fe
01FkCqvSAE5mBeTz5QQsx3,Omar Shané
1Kdqfub5UFyQM8DP9ie1gH,Leo Mattioli y Trinidad
1g31gW7m6FH9LljAfobGh8,Marcos Castelló Kaniche
1WfpH53VReC5lgeuKaT91T,Los Nobles
7B3kLf1ZWaepQ3ts6Adlkp,Walter Encina
6Ad4wUgOdnilbCYA3lzt9P,Los Bam Band Orquesta
5R8NeeSoWnyXhaUffi1umV,Charly El Cumbiero
19M8Gfe7Ydw6b8293gtlt7,Los Del Palmar
2CWB7JLKlO0SUz1U68Bo5l,Fredy Y Los Nobles
4R5IzlNSizG1oT8Gs4HH6k,Grupo Cali
41t0VtTsJW8JzLYN7e7Uig,Los Cadiz
325zdFw59lq0YHEmd5rWtk,Ezequiel El Brujo
0vOORe7cIa49Egvl6QUVt7,La Groupera
42duZ4KIXcWBEobTPLzHzg,Sergio Torres
5d0rzZauHIgTYSW7Ovpioq,La Vanidosa
5Qv1EsPany9Fc3yyCJnoxw,Uriel Lozano
7wj7mzfPsDlJjUyg2TIW1n,Los Lamas
4Frz1l5pFsgAYeUhAskAcZ,Grupo Trinidad
75ykMrcaF4136KUIbcxBP7,Los Lirios De Santa Fe
4KIo36xxJxRpMpG5CC3N0h,Los De Barbacena
4ktjqLotjs95qQfTLLmc25,Groovy Waters
1gziOczQaDTj4pXbljZPX2,Francoise Sanders
1J6oTMVgZOOKh6ytjazn87,Natalie Renoir
1skdCDMwmQKYIjTrvKLff5,Don & Gene
2BSOOFVatoOmhdtcN0k1cP,Urselle
7uURaMgSBw2wkwAqTdaisN,Sixth Finger
3zrnHI8M8fvS6VmPF8behc,Krister
3t0AL6Nk9ZuRclRi0gjlfT,Krister & Dalbani
1vWOhY2gsar5XKVJqBfdrh,Style Project
2NdCIeZirSMzcAqxT4uH0F,Ecko Presents Bossardo
5WaJcNRwEotHEhmPOyNl6z,Orleya
67QnG4pbitKc2Ers3CfbFl,Dalbani
0qaq7Wbz8frkQzqBCops0p,Stereo Dub
2bxio5pnpNinV2qIl0vkeX,Watching Colours
07iQ5HDtZOx69sfR72uuYZ,E-Mulation
7lxIB5EJMvQNt1Sd8R9g6Y,Groove Messengers
78GOlphTWBNF3LpZtbH1oA,Future Soundscapes
3sSlnbicRKiBwaKCfxUDmE,Hypnomusic
0sx8Sk4ELh6zq5bKjWryVj,Corcovado Frequency
449C53epW4jdjYgsSBChgl,Sound Behaviour
5L6koMXtGgHA0khVoGEjiO,Rever Sound
19fFXKAVON44FeIBScDl9j,George White Group
0iRoi077zFrRThy27nP4GR,Jamie Lancaster
2BSOOFVatoOmhdtcN0k1cP,Urselle
6MVeEwYSJUvwwYfUVPeZ6Y,Stella Starlight Trio
4DpQLwz0jhUU7wuT9phTlD,Sarah Menescal
1mbrPxCCWDAO0UJ0p2gaHn,48th St. Collective
2d5lQo9YQ1DkAsBKTRp7Iu,Karen Souza
4gus7u7NSeJ3OGIhOnNgIr,Ituana
0fEmrjJq8kgO5Vuomz0FJ9,Dinah Eastwood
6NP40ldgw4kYtspZOziuii,Eve St. Jones
6DFSkfaVzPXCNeNk1pcth2,Cassandra Beck
48eBlQXonG4CHpDSshfblU,Apollinare Rossi
3tFvFDca4inwWMY5vupFbX,The Cooltrane Quartet
6Q5cnVb5SfF6RWedEp57Al,Michelle Simonal
4KrX2lMNXFQrzpkZnDDJTg,James Farrelli
0wf8Rn6bjZgEkKp0eV9omw,Groove Da Praia
6GB5ciGInIXxCbTrqdgz1W,Amazonics
4BoBwZFmzlSepZqWiok2Z9,Anakelly
3t0AL6Nk9ZuRclRi0gjlfT,Krister & Dalbani
0qaq7Wbz8frkQzqBCops0p,Stereo Dub
5irdxxFgCx6y8hCgujzSEc,George White
2TbgthCBr5sAwMWqVz8Cf1,Los Boys
4waUZg7jQgyZE9odZgglJy,Los Dora 2
5iKGxHg1kmnS3GOxuPsTKj,Poca Plata
7Ij3qRinMFtEpzRghKIHtE,Sexteto Imperial
75mIeyYiajAsiAMo735gr7,Luz Mala
7BxGo6C3TLVWkQhBso7ERD,Malakate
2e4Y8l04wLXmQhffiFOV0Z,La Clave Norteña
5jKPFZDOdSKFeRN5HRQGGx,La Fuerza Joven
4S4LqO1F7ZHz2ipQsSJwn2,La Mar'k
643YpbScVr0u07i276NRiP,Los Chakales
64wQFQbkd9AT527hkNxojy,Jorge Avila
4IanZQUfK3CD5hhIOvq3HU,Los Gorilas
3WbSY8mvIDlippmEINi72J,Peluche
1CPCudqABxMYzF2PFEfQme,Media Naranja
3ZA7Ihb7VDJAEo9XqfOyGi,Almendrado
549gX84eSqoYRJp8BglJqy,Malagata
1011J68J4MkzsS6MNzAfZK,La Maffia
25CQYerNOaucOLHuEuvC9P,Onda Sabanera
0iEb0AxgIKdFEBge2F0hSr,Los Moykano's
3OrjkcpKAlJClVOopBZicQ,Siete Lunas
0lLZuPpTtNi5DxZ9QhiReO,Mr. Gato
13t1RROs40VnX8PtMUnBqc,Eugenia Quevedo
6DTSChtNao6SMQy2EyTHyA,Karen Britos
6WVAHhEnELJ0NI11yZu9j1,Nico Mattioli
4Pnl3TKhOZWqZoulVNYWDl,Antho Mattei
41t0VtTsJW8JzLYN7e7Uig,Los Cadiz
3ruk44IzmsPppwo7VOknwZ,Dalila
5Qv1EsPany9Fc3yyCJnoxw,Uriel Lozano
2e4Y8l04wLXmQhffiFOV0Z,La Clave Norteña
7B3kLf1ZWaepQ3ts6Adlkp,Walter Encina
1pmmkE3BIdh9pxHecU09Oo,La banda de Carlitos
1wkImvL5XLLhrNcmX7sVt4,Rodrigo Tapari
5WJWxdQGsrF1G1iX0ixLfb,La Fiesta
7xEiX76imldiwL3joKgoAm,Los Reyes del Cuarteto
6Y4g5zwJI7jcRzGLXh0H5d,Angela Leiva
4QPzOa9mWjgUVvy9ObVGo8,Jackita
6uLWD7WMJKMyP1DD1eg96R,Cachumba
3zkbEQouXdzjcD4cxoFuO9,Jean Carlos
0y2UIyqXN4KctxsMLgSMhm,Nolberto Al k la
6BKMcsGBcNTkXAFY8Dibqq,El Gordo Luis
0QIeOzcA4xi1RMwXWPdl14,La Barra
4TeM4orWQq9H1Wj2intCub,La Repandilla
4lXlGJYomLAcfO6rVOchfz,Cirse
31FP6F2kkjTe0glm01MjVA,Vetamadre
0IvAbC3tfOhh7nPDuK3jVD,Connor Questa
2cSdWhC9iMYHhVFYQmH8jf,Finnegans
7anmOFZdn5gumTRdUekKrd,23 Otoños
5FhptIji4QaSFq9NupXBv7,D-Mente
4ST4cQlzalOJi4KAOcHpJ6,Fluido
2RPNbhguRnI9uqahGYcUc6,Eruca Sativa
3MXFFmGGCP10aF7NoGuQOV,Katarro Vandaliko
1n5i7u9Lnpe7axbH2txlOR,Melian
5SK9vGIjsAFdaAM4yIj7er,Más Que Uno
50MV5TgoXW9Nn3SMORTMRo,La Rueda
7FGAi3mSjLMsq6p8SErsTA,Cabezones
1Abg5u0GFm9k3jst9mw4gH,Jauría
5tDdTDGy0l8rHkeLaaEyyN,Carajo
3RwrtPalOirm2bzT7B1NPS,Charlie 3
46cEeRi8p3fkd1hN0N820b,Cadena Perpetua
7Mjn4aYeV5bxOB4mlVsGZc,BIGGER
6b12ezIOzhz60P3CASuEtL,Smitten
0bI566gNqVLuVAra7TXQp9,Bulldog
5O8lCdBWT1JlDufwVywp01,Eterna Inocencia
2NGNgQjHCjOyC99mPqMiHS,Audio Junkies
2Rklriy1GugG2FNryVGxEw,Thrilogy
4aS7S2ESEryZfhTWcSgLXk,Maxxi Soundsystem
1KDezZmDSr7pT6dh6EGIfF,Kastis Torrau
3EHolmMj8aPKVOd3tXnCjb,Michael A
2swFdvkby5pFs0L1hiRiCA,Dousk
4gqouQdirzlMyGgnjMrrIU,Marco Tegui
7dhJPaz7uYAPpQSBj1SPaN,Marc DePulse
3ujc8l2JVYwGgAPU7KRRl3,Echonomist
762FYAqSeuqmgbL6qEAJr8,Dmitry Molosh
3TjRLW97EAU4w6knKVBl73,Dave Seaman
2bfx0bw0uVRyfikzS3h5Mg,Animal Trainer
2n6DGYH09XJFq4TqfeQ2G3,Brian Cid
1LhfSHiX3eOHTjTLVfhYGD,Quivver
7FR8ZynvReyPlYfi4LnKyI,Vincenzo
2AYLgq9P1arichVXbNbjVy,Kamilo Sanclemente
50AWbCtpX2Hk9qnocJ34gk,Frankey & Sandrino
7M7DUxK3f7hR03EwfwldZQ,Khen
6pWibdpstk7c1dp0NVi9xJ,Cid Inc.
4SoC2HfA0nGk3xCJ3hRG3J,Steve Bug
4Oh4pMKSHRFuE8FbZdeh4j,Brigado Crew
2q6X99CH0WLrL5YFJVOhZc,Pocho La Pantera
57zdSImRVdyfT1Ol0mmlWo,Ricky Maravilla
2xbIkKN0Yzb14N9WTZWtD2,Las Primas
3juLGrDGl9tPVXCSCdR1RO,Los Cartageneros
09jut908wvFm55SqnO4DN3,"Gladys ""La bomba tucumana"""
75mIeyYiajAsiAMo735gr7,Luz Mala
643YpbScVr0u07i276NRiP,Los Chakales
549gX84eSqoYRJp8BglJqy,Malagata
7o6GWu8PprO89hxuS9OiPu,Commanche
25CQYerNOaucOLHuEuvC9P,Onda Sabanera
6NbiEhux3dGIa1Akjqg9Qk,Volcan
1wsio1S9CIIbEuGSYkSAyQ,Lia Crucet
2ao7Jx5TiinWuCtz6Lig4g,Alcides
0d2A861NEFqVpEogrYewVJ,Miguel Alejandro
7Ij3qRinMFtEpzRghKIHtE,Sexteto Imperial
3WbSY8mvIDlippmEINi72J,Peluche
5iKGxHg1kmnS3GOxuPsTKj,Poca Plata
2t5LZnlhZW4ctjLQE9qoae,Grupo Sombras
27cHxXCjuCTDj4VO3Ww3Ah,Los Sultanes
0LOfrH82HIHcCXk3eFF7og,Grupo Karicia
3zkbEQouXdzjcD4cxoFuO9,Jean Carlos
7fxj9VjDxGpHfOPEkgxm6e,Ale Ceberio
6zuShqSKzYP7ZPGMkMFhbL,Chipote
1pmmkE3BIdh9pxHecU09Oo,La banda de Carlitos
4TsXqrGxqvwVLm5kOkN03p,El Loco Amato
7tqwTqZQXmwtlvj4WdsGUe,Banda Express
0Ju8LutOzYuBpC3XtwcLZa,Fernando Bladys
2irvIOnNBtm2lPHz9PyUVh,Claudio Toledo
4nqVB7spWeLRAeXDLfEpWT,La Rhumba
2UqRkW2wfEkZmyvKyTTv2W,Ulises Bueno
1FGK9x2fh4SkpKyL4keggY,Cuarteto Leo
5VqFyx1HDLsbf0bAK0K7Oa,Megatrack
1EsaxlwSz9CLqVRjZYnP3H,Tru La La
1IdEyhu7jbsFcwnvUrdOad,Walter Romero
5b8ySdgbXw0H8TPKUse1QA,Banda Registrada
7e3BSeFzlCGyAdbsUbgUaD,Damián Córdoba
53PMMY1sInP2hfK6TzIijL,Chebere
09uueXvOHlHbzABqbbYbwT,La Banda al Rojo Vivo
4mKTJIb405EHH5GGfIhaeO,Sabroso
6uLWD7WMJKMyP1DD1eg96R,Cachumba
6jlVAg80czVPRFnLp05N0V,Dale Q' Va
0bWJRk7RVy4BSt0S8S7fTJ,Santamarina
0y2UIyqXN4KctxsMLgSMhm,Nolberto Al k la
3ruk44IzmsPppwo7VOknwZ,Dalila
7xEiX76imldiwL3joKgoAm,Los Reyes del Cuarteto
2Mu8h5sFkOziL0Rfn7FXIA,Leo Mattioli
68mkWeq03e98dvIEI0jr0N,Walter Olmos
2CEKDXUTkOu4LnGFysySTg,Sebastian Mendoza
1EsaxlwSz9CLqVRjZYnP3H,Tru La La
6uLWD7WMJKMyP1DD1eg96R,Cachumba
3zkbEQouXdzjcD4cxoFuO9,Jean Carlos
3IbAQiPGvV3aSwvYBMo3o3,Mensajeros del Amor
2e4Y8l04wLXmQhffiFOV0Z,La Clave Norteña
3Mr0TsHv8DUbDBMEFW2L9T,Daniel Cardozo
6BKMcsGBcNTkXAFY8Dibqq,El Gordo Luis
5b8ySdgbXw0H8TPKUse1QA,Banda Registrada
4She1focTkX0pwpJUtS5eo,Banda XXI
4TeM4orWQq9H1Wj2intCub,La Repandilla
3NSJOyQdSXncJloHqhwlQB,Daniel Agostini
3OrjkcpKAlJClVOopBZicQ,Siete Lunas
7rtCjmJ5EIcfL9l1bt59hU,El Empuje
2WXllWJylpBWxIAHHcTEQ0,La Base
5Qv1EsPany9Fc3yyCJnoxw,Uriel Lozano
3QZEbpYuO36TVmqHEbxpkZ,Escalandrum
48Dbz6uh32ESOMasfSP1DV,Mariano Otero
5TI8IZa6vgPAcb8wuMZfN7,Daniel Maza
4l6qncc7ne4yU7z9i1Mtet,Jorge Fandermole
2lsW2v88mmr3SCDpKFlUao,Ernesto Snajer
2UemHWCXZWSkmxElFolmVp,Walter Malosetti
38yosjfq6EXdWuWbLSKulh,Adrián Iaies
42aKOZOUTiO5DmS1FF4nVN,Carlos Aguirre
0lTOO8myl6VcmOP43pbuVb,Gillespi
5xQYGNmnIiV7verfzMo8Vo,Eduardo Lagos
0k0zJds09TLWzvBW9NoPqV,Javier Malosetti
2qE3UfT4wnrBpmJ2lbtB9q,Ligia Piro
6nvkqGQVDZLm0y1TxubrFA,Aca Seca Trio
59YTycBxhexu6zRUAQas1t,Ramiro Flores
2OQCxodkmRor5rZ8e87cmK,Puente Celeste
6QDyLE9MsKNhEwDcgd86F9,Hugo Fattoruso
16Zrj1Fc0tOeRmdBGftuhD,Guillermo Vadala
0OdeZASgfypHefnghEjCAD,Willy Crook
3ugxBGVKHKCdUzIvzTUQze,Quique Sinesi
6lfuGeSEIAZl1WlXN3lSjk,Luis Salinas
5X4znfS0gYJWkOMRJOmz79,Manolo Juárez
3xycgFpr4XMrrogwChK3zw,Mario Álvarez Quiroga
5gii2fYcxLoUHWd1lWe4aT,Peteco Carabajal
2kRyLphTQyz7eaHhfLpMVl,Los Cantores del Alba
0Pq8swkj2A7HrkT0iXOK9X,Matacos
6ZkfAoHwFnBg7SKExJ3QJX,Facundo Toro
4uIoOdivSAzUdJB8CTfP8S,Hernan Figueroa Reyes
3kww2RwVsla3J0eZyfRLIu,Daniel Toro
3JY4oF6rBQ45FSVUJtXixb,Los Fronterizos
4PGCodvYkKFR1qPfeDlIPQ,Duo Coplanacu
3XliglxGifK0IJjHPxo5MP,Roxana Carabajal
793ACUr9nbTLP7KZUddXzU,Los Tucu Tucu
73HzrMaQAGRv2nHCiOBlam,Los Carabajal
0T9JMk3bDwaXlEjxgmqFBU,Coco Banegas
7Ky9MAWbIE0z5VtPSNiMvd,Guitarreros
7B4W35mskl1bpKV8l9WezH,Horacio Banegas
3QSFLkwEghCeYY042s6uWs,Argentino Luna
06qV3sqzafoEDLWWPOmHO3,El Indio Lucio Rojas
0IAWTLWnUIzKVQDTGoYJk2,Los Manseros Santiagueños
2Jro2lFfaK1LiUIIY8Ff48,Los Rojas
6N6gdbKWUW6ICIfKKpm26g,Carlos Infante
7exkSLWDTlXJYcmBhWp9cl,Horacio Guarany
6Hs8U0JO2nacXFG4kp15Co,Chico Trujillo
4sGC7K2rSpWrWudBgYPMce,Joe Vasconcellos
3yIbPI61iAhMptDnfnyScb,Tiro De Gracia
2UNMW1OKE0X1cwJHWER67g,Banda Conmoción
7EP6QHjz7FSJZBVjDuAmas,Los Miserables
0S7gyQcve5aVdbPiUjym4H,Congreso
6gWVXK2R7WYXTqxULGAyfx,Illapu
4LIR7XQRqn0CyXMYSjKoTX,Manuel García
73Vk4dL8kYkbRJxWJDq1wL,La Floripondio
6iGoMyoSIjyTxbCRyHREtI,Sol y Lluvia
3BBhJ4tssZm6vSQQ5xPDC1,Villa Cariño
4yjiCh3gayolGLTCVpHojS,Los Tetas
0SJy1J0FgP21lbvGBMKT8H,Camila Moreno
6WcoLUYMQyttg3fFIkou6X,Nano Stern
46KmqHQ1EfYqQtO7r77AMp,Chancho En Piedra
750f5Yoi20mYBe2EoVqWiT,Los Jaivas
3XaUjViDzB8N9bPqPeoWk5,Makiza
4qXIYIWo6wRsN0lZxvgH6S,Los Tres
4cCVNFShP38zaKGuo8QSMN,Inti-Illimani
0WCbmGMzwvFFx0JT8k7THP,Pedropiedra
3m2dBZiLPZUffYga9ocES7,Sexual Democracia
0TLoZhTnP0vyp61bIO4FgF,Los Sacheros
06qV3sqzafoEDLWWPOmHO3,El Indio Lucio Rojas
36d5z1gYjS3JTSkG7qh61z,Los 3 Del Río
2Jro2lFfaK1LiUIIY8Ff48,Los Rojas
0Pq8swkj2A7HrkT0iXOK9X,Matacos
7waf4UygCUUvNwHz7i6oYW,Pitín Zalazar
7Ky9MAWbIE0z5VtPSNiMvd,Guitarreros
4rtxMgmSUuGnQbvf61BDB8,Las Voces De Orán
4gQOceTfcyC3AQHUE2gmVt,Sergio Galleguillo
05lwMTIIPbTBUaXLoTT02O,Lazaro Caballero
6ZkfAoHwFnBg7SKExJ3QJX,Facundo Toro
4Apvih9OZt9ghebGFIVcXI,Los Del Suquía
2pm42ahOwMBST1vbdGqRAq,Canto 4
2kRyLphTQyz7eaHhfLpMVl,Los Cantores del Alba
26EVG2B9cd0c1gAfDsA7uW,Destino San Javier
1qo1zFHkGHoy8pSFFQkbtw,Los Guaraníes
4PGCodvYkKFR1qPfeDlIPQ,Duo Coplanacu
5MJFjxBEw8HCzFvYhYMs5w,Néstor Garnica
4RWsSjLE6TMBwdYzHj2NiO,Sergio Galleguillo Y Los Amigos
0IAWTLWnUIzKVQDTGoYJk2,Los Manseros Santiagueños
1YKOMoSuwYCp5GFDrpX00k,Los Hermanos Mattar
06s35sbFfZJUEwFjAaZfiW,Cookin Soul
5v0XTlB9FqNvfBfnw8n5b0,Statik Selektah
0eVyjRhzZKke2KFYTcDkeu,The Alchemist
4s8ZGMVf3OiPktSP4ulpqU,9th Wonder
7n1oXHFjDhICKoBTdypinz,7 Notas 7 Colores
3kf0gOpxWtkyeMNJVDQPtd,Smoke DZA
5X0V59ipZnbvnubW0rQVri,Roc Marciano
65d2Cw70rLuVwEZwQpHtFW,LNDN DRGS
7rikNLN4AV6SQn9ryQFaMw,Le$
3BeQqzKdlARoOd6y30kCO2,Pete Rock
1grN0519h2zYqpRtYbDZAl,Larry June
6X8WdFjrNhXATMDSs26aCc,Curren$y
3iaWOU36p7W4oqHLDoBQmr,Elio Toffana
01nVIuD8YZsnFH6x6Cc9rX,Large Professor
4fpwOzxFRMVGfd197dKIdY,Boldy James
3s8alQfNnY0roAHaJh7Xxt,Dom Kennedy
0hZvVmOluFCV1ZjvvqtRB6,Willie The Kid
1wUmdemiR9Dxw8A2el365A,Stalley
6a7aRbyLNHHiwqgLh87Mpy,Juaninacka
1iM1vrvO13b3iT55lnACaO,Sólo Los Solo
6zJkLYY6jdwLbRCo3Acc3C,R De Rumba
2qA6QJKyk9W627mEn65hob,Raúl Carnota
6RlNuHRDeVSq9y9VBzgkw7,Silvia Iriondo
3lXtbYD0IVuJUKEtqBFcvF,Liliana Vitale
4D56DujhnBViJ4oYCSl1GK,Teresa Parodi
5gii2fYcxLoUHWd1lWe4aT,Peteco Carabajal
50G8Md24RBllYioL9BeZ1s,Raul Barboza
3No5HqLrMqJbmpJ1nUjUiM,Juan Quintero
7B4W35mskl1bpKV8l9WezH,Horacio Banegas
3GmAEo2lOqrVb7BrHvUS5M,Eduardo Falú
3JY4oF6rBQ45FSVUJtXixb,Los Fronterizos
178VA738PauCWm1ZjjSaD2,Alberto Rojo
3SGdv7Nnxz36kYLYcSWuJf,Suna Rocha
5SAeZRhgmJhgq196BR1Mna,Dúo Salteño
4uIoOdivSAzUdJB8CTfP8S,Hernan Figueroa Reyes
3HsEpr0lLwltdTesdpkyfC,Natalia Barrionuevo
3OkzP6mHHksPsxgeamVMB4,Juan Falu
3kww2RwVsla3J0eZyfRLIu,Daniel Toro
1ng0MRoxBZq8WEGEuoXxdq,Cuchi Leguizamon
7J3PlfvQyxabanXsQQtJf0,Sixto Palavecino
5z7054rmpJ05mohSsOE0sM,El Chango Nieto
4GN1eZnMxHLMX8a7sBBbFc,Cuti y Roberto Carabajal
04P5kEdUJHjng2DzTXhy1C,Enrique Maza y La Verdadera
3GjEEA3JmWl9Q2FA8lBh5k,Alejandro Veliz
5U4f1gmVVLf0uhhcg0mJA9,Jorge Véliz y Los Santiagueños de Oro
0vgn3z8TJUy4eS0ti81Xas,Dany Hoyos
2EIDNRLlK40vvt5EyhiwFE,Los Bonys
78Myr83Lj29Gyt3FYhXrmX,Los Capis
09EcsyJqVbqPZRzwfs1pyc,Jorge Veliz
4Ezay1XmEhMN8OwuPR3Iq4,Jorge Daniel y Los Libras
4NSghdTNqr9Bu1IJ4cerfu,Alejandro y los Véliz Véliz
4YujyddKSDZt6gpAesPnEB,Kalama Tropical
3IprieiPDB9fKuhL75Shhw,Los Caimanes Santiagueños
5YcTv2UEkzSdBgDUlCHSya,El Suppe'r De Oro
6YsYPnDnM3Lbwt1bJjc8Wb,Chiquino y Su Maravilla
4ffrYk2If2Trll9Xz0LzOJ,Eduardo Melian y su Poderoso Primavera
5Yvc9iYsNE0RCQHQgjLfP5,Los Palmareños
2fwVdhCix47lMNELign6I1,Bambolé
5QlBlgZQXTj4adeTRqPywe,Los Bonys
3WFhwMCDmVICPFzjYKz5b6,Koli Arce Y Su Quinteto Imperial
3jk6OMoJ1mqxwQTRHzn0Vf,El Requinteto
6xuqRCyuv5XGpNgC74ynim,Koli Arce
4Jiwh0RF8Cilfpe6JGvWlR,Huguito Flores el Super
41pJnHLzYfNFPDmJgsZkcv,Juan Rosasco en Banda
6w7MyT0PejM53C5GAwPRJd,Yazbik
3Zs1HOnF2dqmc60qkEziol,Simón Abentin
50JL2GBMP1oqMj8WiqMt0D,Willi Piancioli
0FSCS7uNGQiMg2D2dcjvyt,Los Heladeros Del Tiempo
6NHW6BsssESLzyucE7DFId,Andando Descalzo
0Ec1MqHP5MENR7rK3DtO3G,Literal
2fGM1BtKeCWjnriro6BaPS,Ella Es Tan Cargosa
5elGshUqAk1yWo3F4AjTX7,Pampa Yakuza
6Hngy3cPnHG2DO493ZxSya,Richard Coleman
6Nm62oNQCdPxVoiQtFSksF,Estelares
1SykQGBiBwkQ1fcGpJ1BJt,Los Tipitos
3sVVMPMbALoko1Iub9ADj7,La Perra Que Los Parió
4DuhYdfd2jHMdaqYVYZp04,Mancha De Rolando
159dqEoG4ZofiTrcmWEwBG,Cuentos Borgeanos
6m2iYPwsqzgxxIPhWDPjvm,Man Ray
5P57GCRyvU7ln5GwNXU8ku,La Franela
54YdJC33Ztc1CNIuodmyUb,Leo García
3wsEppaZbJOYZEtwMfNI0o,Todo Aparenta Normal
0Zncosr79q01riJYbSBNA1,Turf
3FXD2eQcHOiacO9qXENLUN,Bahiano
2N4oh0cKq5FwoO94p4DTVK,La Contra
7v8veUQH2fro2QjkOKS7vB,Coty
6Ad4wUgOdnilbCYA3lzt9P,Los Bam Band Orquesta
0vOORe7cIa49Egvl6QUVt7,La Groupera
325zdFw59lq0YHEmd5rWtk,Ezequiel El Brujo
137pHEZ9U76r4ouXTa6Bjc,Chanchi y Los Autenticos
6yX2GzaudljEEBKfMZpOXE,Coty Hernández
4p0y36j62bcbAG6Hl0DjUe,Juan José Piedrabuena
1g31gW7m6FH9LljAfobGh8,Marcos Castelló Kaniche
4R5IzlNSizG1oT8Gs4HH6k,Grupo Cali
75ykMrcaF4136KUIbcxBP7,Los Lirios De Santa Fe
42duZ4KIXcWBEobTPLzHzg,Sergio Torres
6xihzJv7xtLyRc420HlM0y,Mario Pereyra y Su Banda
0uITrMC16Eg9bbPu0PNfzk,Grupo Alegria de Santa Fe
5Qv1EsPany9Fc3yyCJnoxw,Uriel Lozano
7vnM4YuUSEpsH03GI0FCRk,Kaniche
4VV2QFCzOG5Nxisme12B0b,Freddy y los Solares
7hSXBaGwB70P4kBDzqoTT2,Sergio Moran y su Banda
61wjkDrxSXXH1yUOczhJmT,Sergio Torres y Los Dueños Del Swing
5d0rzZauHIgTYSW7Ovpioq,La Vanidosa
4Frz1l5pFsgAYeUhAskAcZ,Grupo Trinidad
35C2ZfgMovQotan3rNrYT3,Monchito Merlo
1xCZcvonWAPlRE2fsy8Y1j,Emiliano Cardozo Y Los Cardocitos
69CBMfMKg8jPd6LR3LOR6f,Pancho Escalada
1hwojP1Bi7ipcn0qFbe8tP,Conjunto Ivoti
5Yvc9iYsNE0RCQHQgjLfP5,Los Palmareños
51yXBBLIlRMDgnXVuDNHmy,Coquimarola
2qnTUTsuypizIuMwVM1ffR,Los Hermanos Cardozo
4uo92PaMFbm6uMRsO48vBx,Los Chaque-Che
5OFzlWyxyqXupqotQWpUBW,Pastor Luna
3LIzi17zLwhW3k76I8DXcv,Los Sena
6XP86ozgnpENnWaTixIiAw,Los Hermanos Barrios
2rTlKNAJmNsd0YU9l5OHJ9,Los Chamarriteros
6zp5Bn3c2blXFzutpDLUsQ,Veron Palacios
6EU6mgrDfDowccl4rd8XMn,Emiliano Cardozo
1rQkDePEOWFuLgGEtALo5s,Isaco Abitbol
0eyxxdeZq2CE2oMvmuceBu,Cuarteto Santa Ana
5ZMOHpdubPC6X3HzKPjGFx,Los De Imaguare
1sObDTvhRtaW8yjty7sT7H,Los Alonsitos
1BWqJJLlVyTRaKbyf6bibt,Damasio Esquivel
20f4ly5Ts5GBU6nUPKPRn6,Blas Martinez Riera
5F8HLBr1C2R6H72clOqaNu,Los Hijos De Los Barrios
5QlBlgZQXTj4adeTRqPywe,Los Bonys
0vgn3z8TJUy4eS0ti81Xas,Dany Hoyos
78Myr83Lj29Gyt3FYhXrmX,Los Capis
3GjEEA3JmWl9Q2FA8lBh5k,Alejandro Veliz
2fwVdhCix47lMNELign6I1,Bambolé
5U4f1gmVVLf0uhhcg0mJA9,Jorge Véliz y Los Santiagueños de Oro
4YujyddKSDZt6gpAesPnEB,Kalama Tropical
04P5kEdUJHjng2DzTXhy1C,Enrique Maza y La Verdadera
09EcsyJqVbqPZRzwfs1pyc,Jorge Veliz
4Ezay1XmEhMN8OwuPR3Iq4,Jorge Daniel y Los Libras
4NSghdTNqr9Bu1IJ4cerfu,Alejandro y los Véliz Véliz
3IprieiPDB9fKuhL75Shhw,Los Caimanes Santiagueños
5YcTv2UEkzSdBgDUlCHSya,El Suppe'r De Oro
4ffrYk2If2Trll9Xz0LzOJ,Eduardo Melian y su Poderoso Primavera
5Yvc9iYsNE0RCQHQgjLfP5,Los Palmareños
6YsYPnDnM3Lbwt1bJjc8Wb,Chiquino y Su Maravilla
4dvluAsiAHwKMzkvlMCZvf,Los Santiagueños de Oro
3WFhwMCDmVICPFzjYKz5b6,Koli Arce Y Su Quinteto Imperial
7hsYXqksbF8TJB89mlXXnl,Los Hechiceros
32GEYmNQIRLp6Pnndfq7KD,Jorge Véliz
4Jiwh0RF8Cilfpe6JGvWlR,Huguito Flores el Super
